* Measurement data measured by REW V5.40 beta 105
* Source: Microphone (3- USB Audio Device), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 65536-point spectrum using Hann window and no averaging 
* Dated: Nov 14, 2025, 5:07:30 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 65536-point spectrum using Hann window and no averaging  Input RMS 50.37 dB 49.6 dB C, 48.9 dB A 50.3 dB 22 - 22k UNW 
* Measurement: Earfun Air Pro 4 ANC
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	14.070
20.299999	16.200
20.600000	17.103
20.900000	17.464
21.200001	17.236
21.400000	16.903
21.799999	16.369
22.000000	16.103
22.400000	15.643
22.700001	15.357
23.000000	15.135
23.299999	14.946
23.600000	14.985
24.000000	15.653
24.299999	15.938
24.700001	15.777
25.000000	15.183
25.400000	13.583
25.799999	13.077
26.200001	13.017
26.500000	13.242
26.900000	13.362
27.200001	12.512
27.600000	10.610
28.000000	7.813
28.500000	5.572
29.000000	4.921
29.500000	4.122
30.000000	2.319
30.400000	1.795
30.700001	2.804
31.100000	5.068
31.500000	8.247
32.000000	10.763
32.500000	11.848
33.000000	11.636
33.500000	10.379
34.000000	8.175
34.500000	6.405
35.000000	6.379
35.500000	9.257
36.000000	11.473
36.500000	12.313
37.000000	11.610
37.500000	9.383
38.200001	8.200
38.700001	9.733
39.500000	12.216
40.000000	12.181
40.599998	10.866
41.200001	9.785
41.799999	11.337
42.500000	14.051
43.099998	14.847
43.700001	14.824
44.400002	15.908
45.000000	17.552
45.500000	18.419
46.200001	18.505
46.799999	17.779
47.500000	17.013
48.200001	17.036
48.700001	17.220
49.400002	17.224
50.000000	16.882
50.799999	15.712
51.500000	15.252
52.200001	17.861
53.000000	22.162
53.799999	24.925
54.500000	26.424
55.200001	27.652
56.000000	29.087
57.000000	30.632
58.000000	31.529
59.000000	31.398
60.000000	29.593
60.799999	28.833
61.500000	30.017
62.200001	31.109
63.000000	30.963
64.000000	29.634
65.000000	29.031
66.000000	28.629
67.000000	27.076
68.000000	25.883
69.000000	26.642
70.000000	26.730
71.000000	25.728
72.000000	25.913
73.000000	26.299
74.000000	25.831
75.000000	26.606
76.199997	27.616
77.500000	25.519
78.800003	21.757
80.000000	20.897
81.199997	19.981
82.500000	17.253
83.800003	14.960
85.000000	14.895
