* Measurement data measured by REW V5.40 beta 105
* Source: Microphone (3- USB Audio Device), MICROPHONE (Master Volume), L, volume: 0.250
* Format: 65536-point spectrum using Hann window and no averaging 
* Dated: Nov 14, 2025, 5:18:25 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 65536-point spectrum using Hann window and no averaging  Input RMS 65.32 dB 65.1 dB C, 63.9 dB A 65.3 dB 22 - 22k UNW 
* Measurement: Earfun Air Pro 4 Plus Ambient
* Smoothing: 1/24 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)
20.000000	7.259
20.299999	9.685
20.600000	11.008
20.900000	11.599
21.200001	11.530
21.400000	11.089
21.799999	9.107
22.000000	7.628
22.400000	4.311
22.700001	1.521
23.000000	0.925
23.299999	2.942
23.600000	4.908
24.000000	6.348
24.299999	6.988
24.700001	7.207
25.000000	7.054
25.400000	6.449
25.799999	5.539
26.200001	4.466
26.500000	3.944
26.900000	3.490
27.200001	3.376
27.600000	3.181
28.000000	2.448
28.500000	0.655
29.000000	-1.536
29.500000	-2.419
30.000000	-1.219
30.400000	0.092
30.700001	0.749
31.100000	1.167
31.500000	1.015
32.000000	0.062
32.500000	-0.311
33.000000	0.865
33.500000	3.582
34.000000	5.555
34.500000	6.469
35.000000	6.341
35.500000	5.469
36.000000	5.484
36.500000	6.577
37.000000	8.462
37.500000	9.506
38.200001	9.273
38.700001	7.864
39.500000	3.796
40.000000	2.049
40.599998	2.413
41.200001	4.737
41.799999	6.342
42.500000	7.514
43.099998	8.917
43.700001	10.793
44.400002	12.021
45.000000	11.518
45.500000	9.946
46.200001	9.515
46.799999	11.733
47.500000	14.455
48.200001	15.765
48.700001	16.311
49.400002	16.641
50.000000	16.093
50.799999	14.440
51.500000	14.926
52.200001	17.987
53.000000	21.849
53.799999	24.277
54.500000	25.501
55.200001	26.895
56.000000	28.426
57.000000	29.331
58.000000	31.389
59.000000	33.741
60.000000	33.865
60.799999	32.289
61.500000	30.957
62.200001	31.334
63.000000	32.759
64.000000	32.550
65.000000	29.760
66.000000	27.908
67.000000	28.849
68.000000	28.998
69.000000	28.408
70.000000	28.101
71.000000	27.653
72.000000	27.866
73.000000	29.779
74.000000	31.034
75.000000	30.984
76.199997	29.780
77.500000	27.254
78.800003	28.126
80.000000	32.315
81.199997	35.642
82.500000	36.398
83.800003	35.082
85.000000	34.049
86.199997	35.061
87.500000	36.452
88.500000	35.605
90.000000	33.000
91.199997	32.194
92.500000	30.660
93.800003	29.124
95.000000	30.033
96.199997	31.204
97.500000	31.004
98.800003	29.237
100.000000	26.884
101.500000	24.641
103.000000	23.553
104.400002	23.903
106.000000	24.788
107.500000	25.500
109.000000	27.488
110.599998	29.339
112.000000	29.300
113.800003	30.458
115.000000	32.902
117.199997	34.532
118.000000	33.986
120.599998	32.790
122.000000	36.163
124.099998	42.264
125.000000	44.167
126.500000	45.734
128.000000	45.142
131.500000	43.227
132.000000	43.389
134.000000	43.627
136.000000	43.322
138.000000	43.652
140.000000	43.471
143.000000	40.950
145.000000	38.564
147.500000	35.723
150.000000	32.836
152.500000	31.927
155.000000	30.317
157.500000	26.838
160.000000	23.934
162.500000	24.955
165.000000	28.339
167.500000	31.086
170.000000	32.979
172.500000	33.958
175.000000	33.803
177.500000	34.037
180.000000	33.888
182.500000	32.722
185.000000	30.376
187.500000	26.655
190.000000	23.059
192.500000	20.294
195.000000	18.845
197.500000	19.365
200.000000	19.952
203.000000	21.608
206.000000	26.010
209.000000	28.969
212.000000	28.869
214.000000	27.451
218.000000	24.059
220.000000	22.439
224.000000	20.889
227.000000	25.017
230.000000	28.883
233.000000	32.156
236.000000	35.515
240.000000	37.515
243.000000	36.671
247.000000	35.093
250.000000	35.698
254.000000	38.495
258.000000	38.627
262.000000	36.391
265.000000	35.110
269.000000	34.858
272.000000	34.572
276.000000	33.918
280.000000	32.043
285.000000	28.976
290.000000	27.123
295.000000	23.982
300.000000	20.649
304.000000	24.340
307.000000	28.114
311.000000	32.082
315.000000	34.867
320.000000	37.342
325.000000	37.832
330.000000	36.774
335.000000	35.835
340.000000	34.823
345.000000	34.877
350.000000	34.128
355.000000	32.603
360.000000	31.103
365.000000	30.519
370.000000	31.315
375.000000	31.924
382.000000	32.774
387.000000	32.954
395.000000	30.928
400.000000	29.611
406.000000	30.815
412.000000	32.121
418.000000	33.186
425.000000	35.120
431.000000	34.969
437.000000	32.564
444.000000	29.853
450.000000	28.568
455.000000	27.730
462.000000	29.732
468.000000	32.366
475.000000	33.816
482.000000	34.214
487.000000	33.956
494.000000	32.527
500.000000	30.703
508.000000	28.303
515.000000	26.192
522.000000	23.958
530.000000	24.278
538.000000	25.470
545.000000	25.848
552.000000	26.895
560.000000	28.500
570.000000	29.976
580.000000	31.129
590.000000	30.781
600.000000	28.780
608.000000	28.973
615.000000	31.024
622.000000	32.044
630.000000	31.564
640.000000	31.616
650.000000	33.364
660.000000	34.505
670.000000	34.523
680.000000	33.108
690.000000	31.888
700.000000	32.479
710.000000	32.933
720.000000	32.088
730.000000	31.497
740.000000	31.526
750.000000	31.591
762.000000	31.264
775.000000	30.814
788.000000	31.541
800.000000	32.243
812.000000	31.695
825.000000	31.776
838.000000	32.720
850.000000	32.343
862.000000	31.563
875.000000	30.829
885.000000	30.780
900.000000	31.678
912.000000	32.455
925.000000	33.143
938.000000	32.940
950.000000	31.433
962.000000	29.171
975.000000	27.918
988.000000	27.464
